FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;QRESIDUOS _VAL_INORGAN;PERIODO
20241212;922;100201;SIERRA;HUANUCO;AMBO;AMBO;22,746;15,715;7,031;4,196.8;16.5;2019
20241212;923;100202;SIERRA;HUANUCO;AMBO;CAYNA;2,486;1,178;1,308;405.40;0.0;2019
20241212;924;100203;SIERRA;HUANUCO;AMBO;COLPAS;1,700;424;1,276;96.76;0.0;2019
20241212;925;100204;SIERRA;HUANUCO;AMBO;CONCHAMARCA;4,533;858;3,675;195.81;0.0;2019
20241212;926;100205;SIERRA;HUANUCO;AMBO;HUACAR;8,090;2,026;6,064;444.06;0.0;2019
20241212;927;100206;SIERRA;HUANUCO;AMBO;SAN FRANCISCO;1,467;676;791;72.61;0.0;2019
20241212;928;100207;SIERRA;HUANUCO;AMBO;SAN RAFAEL;9,009;2,866;6,143;654.07;0.0;2019
20241212;929;100208;SIERRA;HUANUCO;AMBO;TOMAY KICHWA;3,443;1,908;1,535;329.31;0.0;2019
20241212;930;100301;SIERRA;HUANUCO;DOS DE MAYO;LA UNION;7,056;5,647;1,409;1,327.84;16.4;2019
20241212;931;100307;SIERRA;HUANUCO;DOS DE MAYO;CHUQUIS;3,262;1,236;2,026;270.91;0.0;2019
20241212;932;100311;SELVA;HUANUCO;DOS DE MAYO;MARIAS;5,714;2,016;3,698;569.07;0.0;2019
20241212;933;100313;SIERRA;HUANUCO;DOS DE MAYO;PACHAS;5,179;1,831;3,348;417.86;0.0;2019
20241212;934;100316;SIERRA;HUANUCO;DOS DE MAYO;QUIVILLA;1,156;634;522;144.69;0.0;2019
20241212;935;100317;SIERRA;HUANUCO;DOS DE MAYO;RIPAN;5,422;3,114;2,308;710.67;0.0;2019
20241212;936;100321;SIERRA;HUANUCO;DOS DE MAYO;SHUNQUI;1,636;456;1,180;104.07;0.0;2019
20241212;937;100322;SIERRA;HUANUCO;DOS DE MAYO;SILLAPATA;1,744;449;1,295;102.47;0.0;2019
20241212;938;100323;SIERRA;HUANUCO;DOS DE MAYO;YANAS;2,267;814;1,453;185.77;0.0;2019
20241212;939;100401;SIERRA;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;5,888;2,535;3,353;588.80;0.0;2019
20241212;940;100402;SIERRA;HUANUCO;HUACAYBAMBA;CANCHABAMBA;2,754;519;2,235;118.44;0.0;2019
20241212;941;100403;SIERRA;HUANUCO;HUACAYBAMBA;COCHABAMBA;1,533;447;1,086;102.01;0.0;2019
20241212;942;100404;SIERRA;HUANUCO;HUACAYBAMBA;PINRA;6,502;593;5,909;135.33;0.0;2019
20241212;943;100501;SIERRA;HUANUCO;HUAMALIES;LLATA;13,842;8,048;5,794;1,931.9;29.6;2019
20241212;944;100502;SIERRA;HUANUCO;HUAMALIES;ARANCAY;1,351;350;1,001;79.88;0.0;2019
20241212;945;100503;SIERRA;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA;3,908;1,826;2,082;380.85;0.0;2019
20241212;946;100504;SIERRA;HUANUCO;HUAMALIES;JACAS GRANDE;5,958;1,050;4,908;230.14;0.0;2019
20241212;947;100505;SELVA;HUANUCO;HUAMALIES;JIRCAN;1,338;290;1,048;81.86;0.0;2019
20241212;948;100506;SIERRA;HUANUCO;HUAMALIES;MIRAFLORES;3,156;1,997;1,159;455.75;0.0;2019
20241212;949;100507;SELVA;HUANUCO;HUAMALIES;MONZON;12,540;6,336;6,204;1,717.96;0.0;2019
20241212;950;100508;SIERRA;HUANUCO;HUAMALIES;PUNCHAO;2,006;1,582;424;309.79;1.4;2019
20241212;951;100509;SIERRA;HUANUCO;HUAMALIES;PUÑOS;4,199;1,172;3,027;267.47;0.0;2019
20241212;952;100510;SIERRA;HUANUCO;HUAMALIES;SINGA;3,115;1,060;2,055;241.91;0.0;2019
20241212;953;100511;SIERRA;HUANUCO;HUAMALIES;TANTAMAYO;1,755;205;1,550;46.78;0.0;2019
20241212;954;100601;SELVA;HUANUCO;LEONCIO PRADO;RUPA-RUPA;57,034;54,838;2,196;14,612.93;251.0;2019
20241212;955;100602;SELVA;HUANUCO;LEONCIO PRADO;DANIEL ALOMIA ROBLES;6,867;1,068;5,799;322.99;0.0;2019
20241212;956;100603;SELVA;HUANUCO;LEONCIO PRADO;HERMILIO VALDIZAN;3,704;293;3,411;82.71;0.0;2019
20241212;957;100604;SELVA;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;23,581;17,580;6,001;5,517.40;70.2;2019
20241212;958;100605;SELVA;HUANUCO;LEONCIO PRADO;LUYANDO;9,424;4,912;4,512;1,203.79;0.0;2019
20241212;959;100606;SELVA;HUANUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;11,042;4,402;6,640;1,331.29;36.9;2019
20241212;960;100607;SELVA;HUANUCO;LEONCIO PRADO;PUCAYACU;3,920;854;3,066;231.56;0.0;2019
20241212;961;100608;SELVA;HUANUCO;LEONCIO PRADO;CASTILLO GRANDE;13,904;12,615;1,289;2,960.02;34.0;2019
20241212;962;100609;SELVA;HUANUCO;LEONCIO PRADO;PUEBLO NUEVO;4,433;688;3,745;194.21;0.0;2019
20241212;963;100610;SELVA;HUANUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA;2,700;305;2,395;86.09;0.0;2019
20241212;964;100701;SIERRA;HUANUCO;MARAÑON;HUACRACHUCO;15,142;5,775;9,367;903.38;0.0;2019
20241212;965;100702;SELVA;HUANUCO;MARAÑON;CHOLON;5,722;2,274;3,448;641.90;0.0;2019
20241212;966;100703;SIERRA;HUANUCO;MARAÑON;SAN BUENAVENTURA;2,139;409;1,730;93.34;0.0;2019
20241212;967;100704;SIERRA;HUANUCO;MARAÑON;LA MORADA;3,415;1,372;2,043;313.11;0.0;2019
20241212;968;100705;SIERRA;HUANUCO;MARAÑON;SANTA ROSA DE ALTO YANAJANCA;2,560;1,156;1,404;263.82;0.0;2019
20241212;969;100801;SIERRA;HUANUCO;PACHITEA;PANAO;18,291;4,754;13,537;939.07;36.3;2019
20241212;970;100802;SELVA;HUANUCO;PACHITEA;CHAGLLA;10,518;4,237;6,281;618.60;0.0;2019
20241212;971;100803;SIERRA;HUANUCO;PACHITEA;MOLINO;11,030;4,237;6,793;928.68;0.0;2019
20241212;972;100804;SIERRA;HUANUCO;PACHITEA;UMARI;11,204;557;10,647;182.97;0.0;2019
20241212;973;100901;SELVA;HUANUCO;PUERTO INCA;PUERTO INCA;10,505;5,228;5,277;1,054.61;18.8;2019
20241212;974;100902;SELVA;HUANUCO;PUERTO INCA;CODO DEL POZUZO;8,065;2,439;5,626;699.47;0.0;2019
20241212;975;100903;SELVA;HUANUCO;PUERTO INCA;HONORIA;4,856;1,399;3,457;394.91;0.0;2019
20241212;976;100904;SELVA;HUANUCO;PUERTO INCA;TOURNAVISTA;6,420;1,509;4,911;582.26;0.0;2019
20241212;977;100905;SELVA;HUANUCO;PUERTO INCA;YUYAPICHIS;6,704;1,363;5,341;384.74;0.0;2019
20241212;978;101001;SIERRA;HUANUCO;LAURICOCHA;JESUS;4,084;2,186;1,898;364.75;4.9;2019
20241212;979;101002;SIERRA;HUANUCO;LAURICOCHA;BAÑOS;1,776;815;961;186.00;0.0;2019
20241212;980;101003;SIERRA;HUANUCO;LAURICOCHA;JIVIA;1,120;367;753;83.76;0.0;2019
20241212;981;101004;SIERRA;HUANUCO;LAURICOCHA;QUEROPALCA;972;711;261;117.85;0.3;2019
20241212;982;101005;SIERRA;HUANUCO;LAURICOCHA;RONDOS;3,589;1,127;2,462;257.20;0.0;2019
20241212;983;101006;SIERRA;HUANUCO;LAURICOCHA;SAN FRANCISCO DE ASIS;1,227;688;539;157.01;0.0;2019
20241212;984;101007;SIERRA;HUANUCO;LAURICOCHA;SAN MIGUEL DE CAURI;5,385;1,528;3,857;348.71;0.0;2019
20241212;985;101101;SIERRA;HUANUCO;YAROWILCA;CHAVINILLO;4,736;1,939;2,797;515.6;5.7;2019
20241212;986;101102;SIERRA;HUANUCO;YAROWILCA;CAHUAC;1,032;582;450;132.82;0.0;2019
20241212;987;101103;SIERRA;HUANUCO;YAROWILCA;CHACABAMBA;991;206;785;47.0;0.0;2019
20241212;988;101104;SIERRA;HUANUCO;YAROWILCA;APARICIO POMARES;4,857;1,323;3,534;301.93;0.0;2019
20241212;989;101105;SIERRA;HUANUCO;YAROWILCA;JACAS CHICO;1,062;366;696;69.09;0.0;2019
20241212;990;101106;SIERRA;HUANUCO;YAROWILCA;OBAS;3,846;1,190;2,656;271.58;0.0;2019
20241212;991;101107;SIERRA;HUANUCO;YAROWILCA;PAMPAMARCA;1,067;317;750;72.34;0.0;2019
20241212;992;101108;SIERRA;HUANUCO;YAROWILCA;CHORAS;1,971;489;1,482;111.6;0.0;2019
20241212;993;110101;COSTA;ICA;ICA;ICA;164,698;163,951;747;50,064.3;207.7;2019
20241212;994;110102;COSTA;ICA;ICA;LA TINGUIÑA;44,689;41,903;2,786;11,580.19;10.6;2019
20241212;995;110103;COSTA;ICA;ICA;LOS AQUIJES;24,761;22,514;2,247;5,165.35;0.0;2019
20241212;996;110104;COSTA;ICA;ICA;OCUCAJE;4,998;3,236;1,762;1,687.34;0.0;2019
20241212;997;110105;COSTA;ICA;ICA;PACHACUTEC;8,070;7,741;329;2,555.17;0.0;2019
20241212;998;110106;COSTA;ICA;ICA;PARCONA;59,294;58,283;1,011;17,930.35;0.0;2019
20241212;999;110107;COSTA;ICA;ICA;PUEBLO NUEVO;7,220;4,815;2,405;1,254.5;0.0;2019
20241212;1000;110108;COSTA;ICA;ICA;SALAS;29,202;28,555;647;8,635.85;12.9;2019
20241212;1001;110109;SIERRA;ICA;ICA;SAN JOSE DE LOS MOLINOS;7,811;6,296;1,515;1,604.41;3.1;2019
20241212;1002;110110;COSTA;ICA;ICA;SAN JUAN BAUTISTA;15,246;13,391;1,855;4,329.12;0.0;2019
20241212;1003;110111;COSTA;ICA;ICA;SANTIAGO;30,262;22,500;7,762;5,819.24;8.0;2019
20241212;1004;110112;COSTA;ICA;ICA;SUBTANJALLA;31,277;30,951;326;6,616.9;6.5;2019
20241212;1005;110113;COSTA;ICA;ICA;TATE;5,085;4,836;249;1,472.68;3.2;2019
20241212;1006;110114;SIERRA;ICA;ICA;YAUCA DEL ROSARIO;1,247;102;1,145;23.28;0.0;2019
20241212;1007;110201;COSTA;ICA;CHINCHA;CHINCHA ALTA;75,486;75,486;0;22,827.67;30.0;2019
20241212;1008;110202;COSTA;ICA;CHINCHA;ALTO LARAN;8,639;6,254;2,385;1,648.66;2.3;2019
20241212;1009;110203;SIERRA;ICA;CHINCHA;CHAVIN;2,455;161;2,294;36.74;0.0;2019
20241212;1010;110204;COSTA;ICA;CHINCHA;CHINCHA BAJA;14,401;10,005;4,396;2,399.77;0.0;2019
20241212;1011;110205;COSTA;ICA;CHINCHA;EL CARMEN;13,745;9,232;4,513;2,166.22;0.0;2019
20241212;1012;110206;COSTA;ICA;CHINCHA;GROCIO PRADO;28,264;26,820;1,444;3,775.87;0.0;2019
20241212;1013;110207;COSTA;ICA;CHINCHA;PUEBLO NUEVO;71,511;71,511;0;16,406.67;20.7;2019
20241212;1014;110208;SIERRA;ICA;CHINCHA;SAN JUAN DE YANAC;1,511;443;1,068;101.10;0.0;2019
20241212;1015;110209;SIERRA;ICA;CHINCHA;SAN PEDRO DE HUACARPANA;1,069;302;767;68.92;0.0;2019
20241212;1016;110210;COSTA;ICA;CHINCHA;SUNAMPE;32,204;31,547;657;12,337.13;7.1;2019
20241212;1017;110211;COSTA;ICA;CHINCHA;TAMBO DE MORA;6,402;6,024;378;1,599.89;3.3;2019
20241212;1018;110301;COSTA;ICA;NAZCA;NASCA;29,473;26,777;2,696;8,377.38;6.5;2019
20241212;1019;110302;COSTA;ICA;NAZCA;CHANGUILLO;2,155;1,137;1,018;296.22;0.0;2019
20241212;1020;110303;COSTA;ICA;NAZCA;EL INGENIO;3,527;2,181;1,346;568.22;0.0;2019
20241212;1021;110304;COSTA;ICA;NAZCA;MARCONA;17,563;17,503;60;5,932.27;30.0;2019
20241212;1022;110305;COSTA;ICA;NAZCA;VISTA ALEGRE;23,763;22,120;1,643;5,651.66;3.3;2019
20241212;1023;110401;SIERRA;ICA;PALPA;PALPA;8,589;7,599;990;2,050.17;13.2;2019
20241212;1024;110402;SIERRA;ICA;PALPA;LLIPATA;1,732;1,259;473;287.32;0.0;2019
20241212;1025;110403;SIERRA;ICA;PALPA;RIO GRANDE;2,926;1,519;1,407;346.66;0.0;2019
20241212;1026;110404;SIERRA;ICA;PALPA;SANTA CRUZ;1,039;445;594;101.56;0.0;2019
20241212;1027;110405;SIERRA;ICA;PALPA;TIBILLO;366;247;119;56.37;0.0;2019
20241212;1028;110501;COSTA;ICA;PISCO;PISCO;76,406;76,307;99;16,182.47;0.0;2019
20241212;1029;110502;SIERRA;ICA;PISCO;HUANCANO;1,474;460;1,014;104.98;0.0;2019
20241212;1030;110503;COSTA;ICA;PISCO;HUMAY;5,811;3,529;2,282;1,472.10;0.0;2019
20241212;1031;110504;COSTA;ICA;PISCO;INDEPENDENCIA;14,357;7,342;7,015;2,297.00;0.0;2019
20241212;1032;110505;COSTA;ICA;PISCO;PARACAS;8,472;8,269;203;2,080.56;19.6;2019
20241212;1033;110506;COSTA;ICA;PISCO;SAN ANDRES;15,742;13,713;2,029;5,291.26;7.0;2019
20241212;1034;110507;COSTA;ICA;PISCO;SAN CLEMENTE;27,985;27,223;762;5,252.09;14.2;2019
20241212;1035;110508;COSTA;ICA;PISCO;TUPAC AMARU INCA;19,173;19,039;134;3,673.17;4.9;2019
20241212;1036;120101;SIERRA;JUNIN;HUANCAYO;HUANCAYO;123,748;122,089;1,659;32,466.95;40.7;2019
20241212;1037;120104;SIERRA;JUNIN;HUANCAYO;CARHUACALLANGA;492;492;0;112.28;1.4;2019
20241212;1038;120105;SIERRA;JUNIN;HUANCAYO;CHACAPAMPA;964;483;481;110.23;0.0;2019
20241212;1039;120106;SIERRA;JUNIN;HUANCAYO;CHICCHE;725;413;312;94.25;0.0;2019
20241212;1040;120107;SIERRA;JUNIN;HUANCAYO;CHILCA;98,573;98,509;64;24,141.74;24.4;2019
20241212;1041;120108;SIERRA;JUNIN;HUANCAYO;CHONGOS ALTO;1,540;875;665;199.69;0.0;2019
20241212;1042;120111;SIERRA;JUNIN;HUANCAYO;CHUPURO;2,096;810;1,286;184.86;0.0;2019
20241212;1043;120112;SIERRA;JUNIN;HUANCAYO;COLCA;1,047;636;411;145.15;0.0;2019
20241212;1044;120113;SIERRA;JUNIN;HUANCAYO;CULLHUAS;1,351;680;671;155.19;0.0;2019
20241212;1045;120114;SIERRA;JUNIN;HUANCAYO;EL TAMBO;173,882;165,618;8,264;68,222.79;601.0;2019
20241212;1046;120116;SIERRA;JUNIN;HUANCAYO;HUACRAPUQUIO;1,420;1,344;76;91.75;0.6;2019
20241212;1047;120117;SIERRA;JUNIN;HUANCAYO;HUALHUAS;5,825;5,825;0;637.84;4.2;2019
20241212;1048;120119;SIERRA;JUNIN;HUANCAYO;HUANCAN;28,507;27,018;1,489;6,480.46;0.0;2019
20241212;1049;120120;SIERRA;JUNIN;HUANCAYO;HUASICANCHA;855;634;221;144.69;5.3;2019
20241212;1050;120121;SIERRA;JUNIN;HUANCAYO;HUAYUCACHI;10,705;10,623;82;1,827.91;3.0;2019
20241212;1051;120122;SIERRA;JUNIN;HUANCAYO;INGENIO;2,472;2,186;286;329.99;0.8;2019
20241212;1052;120124;SIERRA;JUNIN;HUANCAYO;PARIAHUANCA;5,348;139;5,209;57.98;0.0;2019
20241212;1053;120125;SIERRA;JUNIN;HUANCAYO;PILCOMAYO;23,024;23,024;0;3,481.56;4.2;2019
20241212;1054;120126;SIERRA;JUNIN;HUANCAYO;PUCARA;4,937;2,758;2,179;287.62;0.0;2019
20241212;1055;120127;SIERRA;JUNIN;HUANCAYO;QUICHUAY;1,937;1,138;799;259.71;0.0;2019
20241212;1056;120128;SIERRA;JUNIN;HUANCAYO;QUILCAS;4,060;3,020;1,040;314.94;5.6;2019
20241212;1057;120129;SIERRA;JUNIN;HUANCAYO;SAN AGUSTIN;17,885;16,672;1,213;3,129.57;52.9;2019
20241212;1058;120130;SIERRA;JUNIN;HUANCAYO;SAN JERONIMO DE TUNAN;12,772;12,772;0;2,663.87;1.5;2019
20241212;1059;120132;SIERRA;JUNIN;HUANCAYO;SAÑO;6,171;6,144;27;704.80;3.4;2019
20241212;1060;120133;SIERRA;JUNIN;HUANCAYO;SAPALLANGA;24,193;21,822;2,371;4,779.02;0.0;2019
20241212;1061;120134;SIERRA;JUNIN;HUANCAYO;SICAYA;20,503;19,945;558;2,079.98;1.4;2019
20241212;1062;120135;SIERRA;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;6,547;359;6,188;81.93;0.0;2019
20241212;1063;120136;SIERRA;JUNIN;HUANCAYO;VIQUES;2,885;2,824;61;377.38;2.1;2019
20241212;1064;120201;SIERRA;JUNIN;CONCEPCION;CONCEPCION;16,631;15,026;1,605;2,805.8;57.7;2019
20241212;1065;120202;SIERRA;JUNIN;CONCEPCION;ACO;1,669;1,471;198;260.79;1.4;2019
20241212;1066;120203;SIERRA;JUNIN;CONCEPCION;ANDAMARCA;3,514;394;3,120;89.92;0.0;2019
20241212;1067;120204;SIERRA;JUNIN;CONCEPCION;CHAMBARA;2,706;817;1,889;186.45;0.0;2019
20241212;1068;120205;SIERRA;JUNIN;CONCEPCION;COCHAS;1,995;371;1,624;84.67;0.0;2019
20241212;1069;120206;SIERRA;JUNIN;CONCEPCION;COMAS;5,547;930;4,617;212.24;0.0;2019
20241212;1070;120207;SIERRA;JUNIN;CONCEPCION;HEROINAS TOLEDO;983;125;858;28.53;0.0;2019
20241212;1071;120208;SIERRA;JUNIN;CONCEPCION;MANZANARES;1,537;1,429;108;201.18;1.4;2019
20241212;1072;120209;SIERRA;JUNIN;CONCEPCION;MARISCAL CASTILLA;1,472;359;1,113;81.93;0.0;2019
20241212;1073;120210;SIERRA;JUNIN;CONCEPCION;MATAHUASI;6,236;4,599;1,637;1,366.89;16.8;2019
20241212;1074;120211;SIERRA;JUNIN;CONCEPCION;MITO;1,462;964;498;145.77;0.0;2019
20241212;1075;120212;SIERRA;JUNIN;CONCEPCION;NUEVE DE JULIO;2,488;2,167;321;451.97;4.7;2019
20241212;1076;120213;SIERRA;JUNIN;CONCEPCION;ORCOTUNA;5,142;4,450;692;742.51;5.6;2019
20241212;1077;120214;SIERRA;JUNIN;CONCEPCION;SAN JOSE DE QUERO;5,774;2,448;3,326;558.67;0.0;2019
20241212;1078;120215;SIERRA;JUNIN;CONCEPCION;SANTA ROSA DE OCOPA;2,100;1,906;194;268.02;5.3;2019
20241212;1079;120301;SELVA;JUNIN;CHANCHAMAYO;CHANCHAMAYO;28,984;25,652;3,332;7,380.77;12.4;2019
20241212;1080;120302;SELVA;JUNIN;CHANCHAMAYO;PERENE;59,984;36,494;23,490;15,032.92;39.1;2019
20241212;1081;120303;SELVA;JUNIN;CHANCHAMAYO;PICHANAQUI;43,511;24,729;18,782;6,060.37;80.1;2019
20241212;1082;120304;SELVA;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;4,151;1,807;2,344;510.08;0.0;2019
20241212;1083;120305;SELVA;JUNIN;CHANCHAMAYO;SAN RAMON;29,194;23,660;5,534;6,661.98;37.5;2019
20241212;1084;120306;SELVA;JUNIN;CHANCHAMAYO;VITOC;1,774;470;1,304;63.72;0.0;2019
20241212;1085;120401;SIERRA;JUNIN;JAUJA;JAUJA;19,710;19,576;134;5,512.04;14.8;2019
20241212;1086;120402;SIERRA;JUNIN;JAUJA;ACOLLA;6,267;4,493;1,774;1,171.39;9.3;2019
20241212;1087;120403;SIERRA;JUNIN;JAUJA;APATA;4,625;1,750;2,875;258.24;0.0;2019
20241212;1088;120404;SIERRA;JUNIN;JAUJA;ATAURA;1,376;1,074;302;327.06;0.9;2019
20241212;1089;120405;SIERRA;JUNIN;JAUJA;CANCHAYLLO;1,703;1,423;280;324.75;0.6;2019
20241212;1090;120406;SIERRA;JUNIN;JAUJA;CURICACA;1,479;440;1,039;100.42;0.0;2019
20241212;1091;120407;SIERRA;JUNIN;JAUJA;EL MANTARO;2,739;2,581;158;363.37;4.4;2019
20241212;1092;120408;SIERRA;JUNIN;JAUJA;HUAMALI;1,685;1,303;382;197.66;0.9;2019
20241212;1093;120409;SIERRA;JUNIN;JAUJA;HUARIPAMPA;1,089;1,059;30;232.11;0.6;2019
20241212;1094;120410;SIERRA;JUNIN;JAUJA;HUERTAS;2,205;1,594;611;385.60;0.6;2019
20241212;1095;120411;SIERRA;JUNIN;JAUJA;JANJAILLO;572;189;383;37.45;0.0;2019
20241212;1096;120412;SIERRA;JUNIN;JAUJA;JULCAN;768;768;0;235.30;0.4;2019
20241212;1097;120413;SIERRA;JUNIN;JAUJA;LEONOR ORDOÑEZ;1,623;1,366;257;179.82;1.9;2019
20241212;1098;120414;SIERRA;JUNIN;JAUJA;LLOCLLAPAMPA;1,194;829;365;234.88;0.4;2019
20241212;1099;120415;SIERRA;JUNIN;JAUJA;MARCO;1,491;1,110;381;278.44;9.5;2019
20241212;1100;120416;SIERRA;JUNIN;JAUJA;MASMA;1,810;683;1,127;121.09;0.0;2019
20241212;1101;120417;SIERRA;JUNIN;JAUJA;MASMA CHICCHE;756;240;516;54.77;0.0;2019
20241212;1102;120418;SIERRA;JUNIN;JAUJA;MOLINOS;1,633;1,234;399;243.03;1.8;2019
20241212;1103;120419;SELVA;JUNIN;JAUJA;MONOBAMBA;1,869;450;1,419;127.02;0.0;2019
20241212;1104;120420;SIERRA;JUNIN;JAUJA;MUQUI;1,059;1,055;4;242.32;0.8;2019
20241212;1105;120421;SIERRA;JUNIN;JAUJA;MUQUIYAUYO;2,387;2,360;27;467.62;14.8;2019
20241212;1106;120422;SIERRA;JUNIN;JAUJA;PACA;903;595;308;142.72;0.0;2019
20241212;1107;120423;SIERRA;JUNIN;JAUJA;PACCHA;1,460;447;1,013;102.01;0.0;2019
20241212;1108;120424;SIERRA;JUNIN;JAUJA;PANCAN;1,278;668;610;152.45;0.0;2019
20241212;1109;120425;SIERRA;JUNIN;JAUJA;PARCO;1,180;924;256;125.27;1.4;2019
20241212;1110;120426;SIERRA;JUNIN;JAUJA;POMACANCHA;1,434;492;942;112.28;0.0;2019
20241212;1111;120427;SIERRA;JUNIN;JAUJA;RICRAN;1,282;688;594;157.01;0.0;2019
20241212;1112;120428;SIERRA;JUNIN;JAUJA;SAN LORENZO;2,768;2,339;429;204.33;4.7;2019
20241212;1113;120429;SIERRA;JUNIN;JAUJA;SAN PEDRO DE CHUNAN;697;694;3;212.62;0.4;2019
20241212;1114;120430;SIERRA;JUNIN;JAUJA;SAUSA;3,321;3,321;0;952.42;0.0;2019
20241212;1115;120431;SIERRA;JUNIN;JAUJA;SINCOS;4,247;2,267;1,980;189.13;0.0;2019
20241212;1116;120432;SIERRA;JUNIN;JAUJA;TUNAN MARCA;1,029;892;137;170.78;0.3;2019
20241212;1117;120433;SIERRA;JUNIN;JAUJA;YAULI;1,095;915;180;208.05;2.8;2019
20241212;1118;120434;SIERRA;JUNIN;JAUJA;YAUYOS;10,017;9,609;408;2,956.1;6.6;2019
20241212;1119;120501;SIERRA;JUNIN;JUNIN;JUNIN;11,346;10,472;874;1,528.91;9.8;2019
20241212;1120;120502;SIERRA;JUNIN;JUNIN;CARHUAMAYO;6,699;6,372;327;983.77;0.0;2019
20241212;1121;120503;SIERRA;JUNIN;JUNIN;ONDORES;1,153;499;654;75.46;0.0;2019
20241212;1122;120504;SIERRA;JUNIN;JUNIN;ULCUMAYO;4,106;877;3,229;150.91;0.0;2019
20241212;1123;120601;SELVA;JUNIN;SATIPO;SATIPO;42,214;29,403;12,811;8,432.4;1,411.0;2019
20241212;1124;120602;SELVA;JUNIN;SATIPO;COVIRIALI;6,476;347;6,129;70.6;0.0;2019
20241212;1125;120603;SELVA;JUNIN;SATIPO;LLAYLLA;7,340;1,712;5,628;410.6;0.0;2019
20241212;1126;120604;SELVA;JUNIN;SATIPO;MAZAMARI;42,212;18,466;23,746;4,332.92;0.0;2019
20241212;1127;120605;SELVA;JUNIN;SATIPO;PAMPA HERMOSA;3,825;377;3,448;78.63;0.0;2019
20241212;1128;120606;SELVA;JUNIN;SATIPO;PANGOA;63,895;25,812;38,083;5,922.01;480.8;2019
20241212;1129;120607;SELVA;JUNIN;SATIPO;RIO NEGRO;33,745;5,447;28,298;1,107.7;0.0;2019
20241212;1130;120608;SELVA;JUNIN;SATIPO;RIO TAMBO;30,204;2,132;28,072;506.93;0.0;2019
20241212;1131;120609;SELVA;JUNIN;SATIPO;VIZCATAN DEL ENE;5,406;583;4,823;136.80;0.0;2019
20241212;1132;120701;SIERRA;JUNIN;TARMA;TARMA;50,739;45,348;5,391;12,768.7;54.1;2019
20241212;1133;120702;SIERRA;JUNIN;TARMA;ACOBAMBA;9,683;5,989;3,694;1,114.85;0.0;2019
20241212;1134;120703;SIERRA;JUNIN;TARMA;HUARICOLCA;1,891;1,287;604;293.71;0.0;2019
20241212;1135;120704;SIERRA;JUNIN;TARMA;HUASAHUASI;10,157;4,508;5,649;1,057.77;0.0;2019
20241212;1136;120705;SIERRA;JUNIN;TARMA;LA UNION;3,675;2,992;683;452.43;7.4;2019
20241212;1137;120706;SIERRA;JUNIN;TARMA;PALCA;5,953;3,216;2,737;733.9;0.0;2019
20241212;1138;120707;SIERRA;JUNIN;TARMA;PALCAMAYO;3,253;1,806;1,447;320.18;0.0;2019
20241212;1139;120708;SIERRA;JUNIN;TARMA;SAN PEDRO DE CAJAS;3,473;2,806;667;453.57;8.0;2019
20241212;1140;120709;SIERRA;JUNIN;TARMA;TAPO;4,583;824;3,759;184.75;0.0;2019
20241212;1141;120801;SIERRA;JUNIN;YAULI;LA OROYA;14,067;13,909;158;4,045.5;2.0;2019
20241212;1142;120802;SIERRA;JUNIN;YAULI;CHACAPALPA;683;253;430;57.74;0.0;2019
20241212;1143;120803;SIERRA;JUNIN;YAULI;HUAY-HUAY;2,134;2,008;126;429.28;4.4;2019
20241212;1144;120804;SIERRA;JUNIN;YAULI;MARCAPOMACOCHA;816;547;269;124.83;0.0;2019
20241212;1145;120805;SIERRA;JUNIN;YAULI;MOROCOCHA;5,280;4,716;564;910.38;0.3;2019
20241212;1146;120806;SIERRA;JUNIN;YAULI;PACCHA;1,665;1,233;432;209.33;0.6;2019
20241212;1147;120807;SIERRA;JUNIN;YAULI;SANTA BARBARA DE CARHUACAYAN;1,057;596;461;136.02;0.0;2019
20241212;1148;120808;SIERRA;JUNIN;YAULI;SANTA ROSA DE SACCO;8,824;8,803;21;3,167.2;2.8;2019
20241212;1149;120809;SIERRA;JUNIN;YAULI;SUITUCANCHA;725;437;288;99.73;0.0;2019
20241212;1150;120810;SIERRA;JUNIN;YAULI;YAULI;5,512;4,486;1,026;706.42;14.2;2019
20241212;1151;120901;SIERRA;JUNIN;CHUPACA;CHUPACA;21,574;15,400;6,174;3,498.47;21.2;2019
20241212;1152;120902;SIERRA;JUNIN;CHUPACA;AHUAC;6,754;3,669;3,085;497.41;0.0;2019
20241212;1153;120903;SIERRA;JUNIN;CHUPACA;CHONGOS BAJO;4,761;3,898;863;670.73;7.1;2019
20241212;1154;120904;SIERRA;JUNIN;CHUPACA;HUACHAC;3,093;1,858;1,235;424.03;0.0;2019
20241212;1155;120905;SIERRA;JUNIN;CHUPACA;HUAMANCACA CHICO;10,259;8,599;1,660;1,434.80;0.0;2019
